Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous
Transponder,37,15,10.18918919,0,215.1621622,1446,39.08108108,7961,215.1621622,0,629,2816,40,668,665,92,594,113,161,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,42,16,11.02380952,0,212.8095238,1646,39.19047619,8939,218.0243902,0,652,3058,44,671,873,104,690,126,184,279,47,87,47,0.027794205,0.051448847,0.027794205,47,787,282,9.4,7,0,8,7,12,9,14,0.142857143,0.0,0.163265306,0.142857143,0.244897959,0.183673469,0.285714286,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.975,0,213.775,1547,38.675,8552,219.2820513,0,850,2891,42,691,719,97,650,119,172,252,43,81,43,0.027617213,0.052023121,0.027617213,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,86,0
Transponder,42,16,10.47619048,0,215.4047619,1643,39.11904762,9048,220.6829268,0,852,3031,44,676,826,104,684,126,186,281,47,87,47,0.027843602,0.051540284,0.027843602,57,18455,342,11.4,1,0,2,1,6,3,8,0.023255814,0.0,0.046511628,0.023255814,0.139534884,0.069767442,0.186046512,138,389,221,26,24,116,0,122,86,0
Transponder,44,17,10.04545455,0,209.9090909,1717,39.02272727,9237,214.8139535,0,867,3089,46,693,816,108,699,132,192,289,47,89,47,0.026674234,0.050510783,0.026674234,60,18465,360,12.0,1,0,2,1,6,3,8,0.022222222,0.0,0.044444444,0.022222222,0.133333333,0.066666667,0.177777778,138,389,221,26,24,116,0,122,86,0
Transponder,43,17,9.813953488,0,208.372093,1659,38.58139535,8961,213.3571429,0,864,3003,45,688,762,106,662,129,189,284,46,87,46,0.027027027,0.051116334,0.027027027,62,18505,372,12.4,2,0,3,2,7,4,9,0.044444444,0.0,0.066666667,0.044444444,0.155555556,0.088888889,0.2,138,389,221,26,24,116,0,122,86,0
Transponder,43,17,9.651162791,0,207.6744186,1659,38.58139535,8931,212.6428571,0,864,2994,45,688,751,106,662,129,189,284,46,87,46,0.027122642,0.05129717,0.027122642,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.023255814,0.0,0.11627907,0.046511628,0.162790698,138,389,221,26,24,116,0,122,86,0
Transponder,42,16,9.833333333,0,209.6428571,1624,38.66666667,8806,214.7804878,0,861,2958,44,683,745,105,654,125,187,279,45,85,45,0.027190332,0.051359517,0.027190332,62,18505,372,12.4,2,0,3,2,7,4,9,0.045454545,0.0,0.068181818,0.045454545,0.159090909,0.090909091,0.204545455,138,389,221,26,24,116,0,121,86,0
Transponder,40,16,9.85,0,213.85,1547,38.675,8555,219.3589744,0,846,2886,42,691,709,97,650,119,172,252,43,81,43,0.02744097,0.05169113,0.02744097,62,18505,372,12.4,3,0,4,3,8,5,10,0.069767442,0.0,0.093023256,0.069767442,0.186046512,0.11627907,0.23255814,138,389,221,26,24,116,0,119,86,0
Transponder,40,16,10.025,0,214.05,1547,38.675,8563,219.5641026,0,850,2884,42,691,717,97,650,119,173,252,43,81,43,0.027546445,0.051889814,0.027546445,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,86,0
Transponder,40,16,10.025,0,214.075,1547,38.675,8564,219.5897436,0,852,2893,42,691,720,97,650,119,173,252,43,81,43,0.027599487,0.05198973,0.027599487,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,86,0
Transponder,41,17,10.17073171,0,165.097561,1348,32.87804878,6771,173.6153846,0,605,2029,40,492,710,94,476,106,100,212,37,75,37,0.026772793,0.054269175,0.026772793,76,18682,456,15.2,5,0,7,5,11,7,12,0.108695652,0.0,0.152173913,0.108695652,0.239130435,0.152173913,0.260869565,137,385,220,26,23,114,0,115,88,0
Transponder,36,14,9.805555556,0,188.7777778,1337,37.13888889,6797,194.2,0,788,2065,36,488,580,88,507,109,104,207,39,73,39,0.028384279,0.053129549,0.028384279,60,18558,360,15.0,1,0,2,1,6,3,8,0.027027027,0.0,0.054054054,0.027027027,0.162162162,0.081081081,0.216216216,138,387,221,26,23,115,0,115,88,0
Transponder,49,18,8.693877551,0,141.8571429,1405,29.27083333,6953,151.1521739,0,679,2076,41,508,724,103,476,104,100,211,42,87,42,0.029085873,0.060249307,0.029085873,72,18678,432,14.4,5,0,8,5,11,7,22,0.092592593,0.0,0.148148148,0.092592593,0.203703704,0.12962963,0.407407407,137,385,220,26,23,114,0,115,88,0
Transponder,56,21,6.946428571,0,122.7857143,1398,26.37735849,6889,172.225,0,787,2027,41,512,657,96,502,107,104,214,41,80,41,0.02877193,0.056140351,0.02877193,99,18854,594,16.5,16,0,29,16,33,18,37,0.222222222,0.0,0.402777778,0.222222222,0.458333333,0.25,0.513888889,137,385,220,26,23,114,0,115,88,0
Transponder,35,14,10.34285714,0,185.7714286,1273,36.37142857,6503,191.2647059,0,774,1939,35,462,597,86,462,104,100,208,37,70,37,0.028287462,0.05351682,0.028287462,60,18558,360,15.0,35,0,36,35,40,37,41,0.5,0.0,0.514285714,0.5,0.571428571,0.528571429,0.585714286,137,385,220,26,23,114,0,115,88,0
Transponder,35,14,10.25714286,0,185.4,1273,36.37142857,6490,190.8823529,0,776,1929,35,462,586,86,462,104,100,208,37,70,37,0.028287462,0.05351682,0.028287462,60,18558,360,15.0,35,0,36,35,40,37,41,0.5,0.0,0.514285714,0.5,0.571428571,0.528571429,0.585714286,137,385,220,26,23,114,0,115,88,0
Transponder,34,14,10.70588235,0,196.1470588,1285,37.79411765,6670,202.1212121,0,775,2047,34,476,610,84,473,101,99,203,39,71,39,0.029500756,0.053706505,0.029500756,60,18558,360,15.0,3,0,4,3,8,5,9,0.081081081,0.0,0.108108108,0.081081081,0.216216216,0.135135135,0.243243243,137,378,219,26,21,110,0,112,88,0
Transponder,35,14,10.42857143,0,192.8571429,1303,37.22857143,6751,198.5588235,0,780,2065,35,480,610,86,482,104,103,204,39,72,39,0.029104478,0.053731343,0.029104478,60,18558,360,15.0,2,0,3,2,7,4,8,0.054054054,0.0,0.081081081,0.054054054,0.189189189,0.108108108,0.216216216,137,378,219,26,21,110,0,113,88,0
Transponder,36,14,10.05555556,0,188.75,1335,37.08333333,6796,194.1714286,0,781,2070,36,484,597,88,494,106,103,207,39,73,39,0.028425656,0.053206997,0.028425656,60,18558,360,15.0,2,0,3,2,7,4,8,0.052631579,0.0,0.078947368,0.052631579,0.184210526,0.105263158,0.210526316,137,378,219,26,21,110,0,114,88,0
Transponder,36,14,10.02777778,0,189.25,1336,37.11111111,6814,194.6857143,0,785,2075,36,488,598,88,503,109,104,207,39,73,39,0.028404953,0.053168245,0.028404953,60,18558,360,15.0,1,0,2,1,6,3,7,0.027027027,0.0,0.054054054,0.027027027,0.162162162,0.081081081,0.189189189,138,378,219,26,21,110,0,114,88,0
Transponder,39,15,11.41025641,0,220.5897436,1563,40.07692308,8603,220.5897436,0,642,3000,42,661,827,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
Transponder,35,14,10.28571429,0,213.8571429,1378,39.37142857,7485,213.8571429,0,622,2599,37,606,624,89,578,107,135,225,42,76,42,0.029957204,0.054208274,0.029957204,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,138,389,221,26,24,116,0,119,86,0
Transponder,41,16,10.36585366,0,211.2926829,1615,39.3902439,8663,211.2926829,0,645,3035,44,675,786,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,9.829268293,0,208.5121951,1606,39.17073171,8549,208.5121951,0,645,2990,44,675,728,103,640,126,181,267,45,85,45,0.027289266,0.051546392,0.027289266,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.8,0,208.375,1557,38.925,8335,208.375,0,642,2919,43,670,700,101,606,123,178,262,45,84,45,0.028195489,0.052631579,0.028195489,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0
Transponder,39,15,10.02564103,0,212.3076923,1529,39.20512821,8280,212.3076923,0,641,2902,42,688,697,100,604,119,177,259,44,82,44,0.028205128,0.052564103,0.028205128,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,86,0
Transponder,38,15,10.10526316,0,214.6578947,1492,39.26315789,8157,214.6578947,0,635,2864,41,684,689,98,598,116,176,252,44,81,44,0.029119788,0.053606883,0.029119788,3,3,18,1.0,5,0,5,5,9,7,11,0.11627907,0.0,0.11627907,0.11627907,0.209302326,0.162790698,0.255813953,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.21621622,0,215.4054054,1445,39.05405405,7970,215.4054054,0,626,2817,40,673,671,92,594,113,161,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.13513514,0,214.972973,1445,39.05405405,7954,214.972973,0,628,2812,40,673,662,92,594,113,162,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0
Transponder,35,14,10.25714286,0,214.4857143,1377,39.34285714,7507,214.4857143,0,621,2622,37,604,627,88,570,107,138,223,42,76,42,0.030021444,0.054324518,0.030021444,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,119,86,0
Transponder,42,16,10.85714286,0,210.0714286,1635,38.92857143,8823,210.0714286,0,661,3062,45,680,849,105,653,123,177,261,48,89,48,0.028537455,0.052913199,0.028537455,3,3,18,1.0,4,0,4,4,8,6,10,0.086956522,0.0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,389,221,26,24,116,0,122,87,0
Transponder,38,15,9.842105263,0,209.1578947,1446,38.05263158,7949,214.8378378,0,627,2809,40,671,662,92,594,113,162,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,0,0,1,0,5,2,7,0.0,0.0,0.026315789,0.0,0.131578947,0.052631579,0.184210526,138,389,221,26,24,116,0,119,87,0
Transponder,39,15,10.71794872,0,217.7179487,1551,39.76923077,8491,217.7179487,0,641,2969,42,659,779,99,634,120,177,259,47,85,47,0.029430182,0.053224796,0.029430182,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,122,87,0
Transponder,41,16,10.12195122,0,210.5121951,1614,39.36585366,8631,210.5121951,0,644,3014,44,673,764,103,643,126,181,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,87,0
Transponder,40,16,9.925,0,209.025,1556,38.9,8361,209.025,0,641,2928,43,668,716,101,606,123,178,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,87,0
Transponder,40,16,9.8,0,208.45,1556,38.9,8338,208.45,0,641,2918,43,668,702,101,606,123,178,263,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,87,0
Transponder,39,15,9.974358974,0,211.6923077,1526,39.12820513,8256,211.6923077,0,639,2887,42,686,692,100,604,119,177,257,44,82,44,0.028241335,0.052631579,0.028241335,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,121,87,0
Transponder,38,15,10.02631579,0,214.2368421,1490,39.21052632,8141,214.2368421,0,635,2853,41,682,681,98,598,116,176,250,44,81,44,0.029081295,0.053536021,0.029081295,3,3,18,1.0,7,0,7,7,11,9,13,0.155555556,0.0,0.155555556,0.155555556,0.244444444,0.2,0.288888889,138,389,221,26,24,116,0,119,87,0
Transponder,38,15,10.13157895,0,214.2631579,1492,39.26315789,8142,214.2631579,0,636,2849,41,682,686,98,598,116,177,253,44,81,44,0.029139073,0.053642384,0.029139073,3,3,18,1.0,7,0,7,7,11,9,13,0.155555556,0.0,0.155555556,0.155555556,0.244444444,0.2,0.288888889,138,389,221,26,24,116,0,119,87,0
Transponder,38,15,10.15789474,0,214.1315789,1492,39.26315789,8137,214.1315789,0,635,2856,41,682,688,98,598,116,176,252,44,81,44,0.029177719,0.053713528,0.029177719,3,3,18,1.0,1,0,1,1,5,3,7,0.025641026,0.0,0.025641026,0.025641026,0.128205128,0.076923077,0.179487179,138,389,221,26,24,116,0,119,87,0
Transponder,42,16,11.02380952,0,212.8333333,1646,39.19047619,8940,218.0487805,0,652,3057,44,676,871,104,690,126,183,279,47,87,47,0.027794205,0.051448847,0.027794205,47,849,282,9.4,9,0,10,9,14,11,16,0.176470588,0.0,0.196078431,0.176470588,0.274509804,0.215686275,0.31372549,138,389,221,26,24,116,0,122,86,0
Transponder,38,15,10.02631579,0,213.2105263,1479,38.92105263,8103,219.0,0,846,2696,39,628,678,93,626,113,148,245,43,79,43,0.028647568,0.052631579,0.028647568,60,18558,360,15.0,0,0,1,0,5,2,7,0.0,0.0,0.026315789,0.0,0.131578947,0.052631579,0.184210526,138,389,221,26,24,116,0,119,86,0
Transponder,44,17,10.15909091,0,209.8636364,1706,38.77272727,9235,214.7674419,0,853,3097,46,696,836,108,693,132,189,289,46,88,46,0.026285714,0.050285714,0.026285714,57,18517,342,11.4,0,0,1,0,5,2,7,0.0,0.0,0.022727273,0.0,0.113636364,0.045454545,0.159090909,138,389,221,26,24,116,0,122,86,0
Transponder,44,17,9.75,0,208.5681818,1708,38.81818182,9178,213.4418605,0,867,3069,46,699,785,108,696,132,191,289,46,88,46,0.026270702,0.050256996,0.026270702,61,18559,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.022727273,0.0,0.113636364,0.045454545,0.159090909,138,389,221,26,24,116,0,122,86,0
Transponder,43,17,9.651162791,0,207.9069767,1659,38.58139535,8941,212.8809524,0,864,2995,45,694,752,106,662,129,188,284,46,87,46,0.027106659,0.051266942,0.027106659,61,18559,366,12.2,1,0,2,1,6,3,8,0.022727273,0.0,0.045454545,0.022727273,0.136363636,0.068181818,0.181818182,138,389,221,26,24,116,0,122,86,0
Transponder,42,16,9.785714286,0,209.9761905,1624,38.66666667,8820,215.1219512,0,862,2962,44,689,743,105,654,125,186,279,45,85,45,0.02722323,0.051421658,0.02722323,61,18559,366,12.2,2,0,3,2,7,4,9,0.045454545,0.0,0.068181818,0.045454545,0.159090909,0.090909091,0.204545455,138,389,221,26,24,116,0,121,86,0
Transponder,41,16,9.87804878,0,213.1463415,1594,38.87804878,8740,218.5,0,858,2930,43,708,732,103,654,122,186,275,45,84,45,0.027932961,0.052141527,0.027932961,61,18559,366,12.2,2,0,3,2,7,4,9,0.046511628,0.0,0.069767442,0.046511628,0.162790698,0.093023256,0.209302326,138,389,221,26,24,116,0,119,86,0
Transponder,41,16,10.07317073,0,213.4878049,1594,38.87804878,8754,218.85,0,861,2937,43,708,744,103,654,122,188,274,45,84,45,0.027985075,0.052238806,0.027985075,61,18559,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.024390244,0.0,0.12195122,0.048780488,0.170731707,138,389,221,26,24,116,0,119,86,0
Transponder,40,16,9.95,0,213.775,1547,38.675,8552,219.2820513,0,849,2887,42,697,715,97,650,119,172,252,43,81,43,0.027617213,0.052023121,0.027617213,61,18559,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,86,0
Transponder,38,15,10.05263158,0,213.4736842,1479,38.92105263,8113,219.2702703,0,845,2699,39,628,682,93,626,113,147,245,43,79,43,0.028647568,0.052631579,0.028647568,60,18558,360,15.0,2,0,3,2,7,4,9,0.05,0.0,0.075,0.05,0.175,0.1,0.225,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,11.43589744,0,220.8461538,1562,40.05128205,8613,220.8461538,0,641,3008,42,654,834,99,640,120,177,259,47,85,47,0.029228856,0.052860697,0.029228856,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0
Transponder,35,14,10.22857143,0,213.3714286,1377,39.34285714,7468,213.3714286,0,621,2596,37,599,622,89,578,107,135,225,42,76,42,0.029978587,0.054246966,0.029978587,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,138,389,221,26,24,116,0,119,86,0
Transponder,41,16,10.41463415,0,211.5609756,1614,39.36585366,8674,211.5609756,0,644,3039,44,668,792,103,643,126,181,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,9.829268293,0,208.5365854,1605,39.14634146,8550,208.5365854,0,644,2989,44,668,729,103,640,126,181,267,45,85,45,0.027305825,0.05157767,0.027305825,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.85,0,208.45,1556,38.9,8338,208.45,0,641,2921,43,663,705,101,606,123,178,263,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0
Transponder,39,15,10.0,0,212.0769231,1530,39.23076923,8271,212.0769231,0,639,2901,42,681,695,100,604,119,177,261,44,82,44,0.028241335,0.052631579,0.028241335,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,86,0
Transponder,38,15,9.842105263,0,209.2894737,1445,38.02631579,7954,214.972973,0,623,2813,40,666,663,92,594,113,161,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,5,0,6,5,10,7,12,0.11627907,0.0,0.139534884,0.11627907,0.23255814,0.162790698,0.279069767,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.32432432,0,215.4324324,1444,39.02702703,7971,215.4324324,0,628,2820,40,666,675,92,594,113,162,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.18918919,0,214.7567568,1444,39.02702703,7946,214.7567568,0,625,2813,40,666,666,92,594,113,162,230,42,78,42,0.028885832,0.053645117,0.028885832,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,35,14,10.28571429,0,214.2,1376,39.31428571,7497,214.2,0,620,2624,37,597,630,88,570,107,138,223,42,76,42,0.030042918,0.054363376,0.030042918,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,11.41025641,0,220.9230769,1563,40.07692308,8616,220.9230769,0,642,3005,42,661,832,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0
Transponder,37,15,10.10810811,0,214.8918919,1445,39.05405405,7951,214.8918919,0,628,2810,40,673,661,92,594,113,162,230,42,78,42,0.028865979,0.053608247,0.028865979,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,40,16,10.425,0,212.775,1552,39.79487179,8511,218.2307692,0,676,2965,42,664,776,99,634,120,178,259,49,87,49,0.030625,0.054375,0.030625,3,3,18,1.0,3,0,3,3,7,5,10,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.23255814,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,10.04878049,0,210.2682927,1615,39.3902439,8621,210.2682927,0,645,3008,44,675,755,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.85,0,208.8,1557,38.925,8352,208.8,0,642,2924,43,670,707,101,606,123,178,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.8,0,208.575,1557,38.925,8343,208.575,0,643,2918,43,670,701,101,606,123,178,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0
Transponder,39,15,10.0,0,210.8461538,1522,39.02564103,8223,210.8461538,0,639,2888,42,665,697,100,598,119,176,257,44,82,44,0.028350515,0.052835052,0.028350515,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,86,0
Transponder,38,15,9.947368421,0,214.1842105,1492,39.26315789,8139,214.1842105,0,634,2853,41,684,678,98,598,116,176,251,44,81,44,0.029100529,0.053571429,0.029100529,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.16216216,0,215.5135135,1445,39.05405405,7974,215.5135135,0,626,2814,40,673,668,92,594,113,161,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,4,0,4,4,8,6,10,0.097560976,0.0,0.097560976,0.097560976,0.195121951,0.146341463,0.243902439,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.21621622,0,215.6756757,1445,39.05405405,7980,215.6756757,0,629,2823,40,673,673,92,594,113,161,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,11.43589744,0,220.9487179,1563,40.07692308,8617,220.9487179,0,642,3006,42,661,832,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,122,86,0
Transponder,37,15,10.10810811,0,215.0,1445,39.05405405,7955,215.0,0,629,2814,40,673,659,92,594,113,161,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,10.74358974,0,217.8717949,1563,40.07692308,8497,217.8717949,0,640,2973,42,661,778,99,640,120,177,260,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,10.04878049,0,209.9268293,1615,39.3902439,8607,209.9268293,0,645,3004,44,675,751,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,6,0,6,6,10,8,12,0.127659574,0.0,0.127659574,0.127659574,0.212765957,0.170212766,0.255319149,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.85,0,208.725,1557,38.925,8349,208.725,0,642,2924,43,670,704,101,606,123,178,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,7,0,7,7,11,9,13,0.14893617,0.0,0.14893617,0.14893617,0.234042553,0.191489362,0.276595745,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.85,0,208.5,1557,38.925,8340,208.5,0,642,2916,43,670,700,101,606,123,178,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,6,0,6,6,10,8,12,0.130434783,0.0,0.130434783,0.130434783,0.217391304,0.173913043,0.260869565,138,389,221,26,24,116,0,122,86,0
Transponder,39,15,9.871794872,0,210.2307692,1521,39.0,8199,210.2307692,0,639,2879,42,665,686,100,598,119,176,255,44,82,44,0.028387097,0.052903226,0.028387097,3,3,18,1.0,7,0,7,7,11,9,13,0.152173913,0.0,0.152173913,0.152173913,0.239130435,0.195652174,0.282608696,138,389,221,26,24,116,0,121,86,0
